I,deltaT,T_in,pressure_ratio,Qc,Ptec,Qh,T_sat,m_dot_required,COP
7.0,37.142857142857146,20,1.1,0.44399999999999995,0.8041428571428572,1.2481428571428572,102.66664677456191,3.6069053839716843e-06,0.5521406999467044
7.0,37.142857142857146,20,1.2,0.44399999999999995,0.8041428571428572,1.2481428571428572,105.16374456813821,3.5011468182624473e-06,0.5521406999467044
7.0,37.142857142857146,20,1.3,0.44399999999999995,0.8041428571428572,1.2481428571428572,107.49465184921638,3.4078742760175152e-06,0.5521406999467044
7.0,37.142857142857146,20,1.4,0.44399999999999995,0.8041428571428572,1.2481428571428572,109.68224258275194,3.3247470707584456e-06,0.5521406999467044
7.0,37.142857142857146,20,1.5,0.44399999999999995,0.8041428571428572,1.2481428571428572,111.74486049387446,3.2499997462632895e-06,0.5521406999467044
7.0,37.142857142857146,30,1.1,0.44399999999999995,0.8041428571428572,1.2481428571428572,102.66664677456191,4.103268646083063e-06,0.5521406999467044
7.0,37.142857142857146,30,1.2,0.44399999999999995,0.8041428571428572,1.2481428571428572,105.16374456813821,3.966949425407512e-06,0.5521406999467044
7.0,37.142857142857146,30,1.3,0.44399999999999995,0.8041428571428572,1.2481428571428572,107.49465184921638,3.847630335912889e-06,0.5521406999467044
7.0,37.142857142857146,30,1.4,0.44399999999999995,0.8041428571428572,1.2481428571428572,109.68224258275194,3.741997760873701e-06,0.5521406999467044
7.0,37.142857142857146,30,1.5,0.44399999999999995,0.8041428571428572,1.2481428571428572,111.74486049387446,3.647578227237861e-06,0.5521406999467044
7.0,37.142857142857146,40,1.1,0.44399999999999995,0.8041428571428572,1.2481428571428572,102.66664677456191,4.758045765536133e-06,0.5521406999467044
7.0,37.142857142857146,40,1.2,0.44399999999999995,0.8041428571428572,1.2481428571428572,105.16374456813821,4.575715764987566e-06,0.5521406999467044
7.0,37.142857142857146,40,1.3,0.44399999999999995,0.8041428571428572,1.2481428571428572,107.49465184921638,4.417694812207771e-06,0.5521406999467044
7.0,37.142857142857146,40,1.4,0.44399999999999995,0.8041428571428572,1.2481428571428572,109.68224258275194,4.279006562855045e-06,0.5521406999467044
7.0,37.142857142857146,40,1.5,0.44399999999999995,0.8041428571428572,1.2481428571428572,111.74486049387446,4.155987917092829e-06,0.5521406999467044
7.0,40.0,20,1.1,0.418,0.809,1.227,102.66664677456191,3.545806380099897e-06,0.5166872682323856
7.0,40.0,20,1.2,0.418,0.809,1.227,105.16374456813821,3.441839306633416e-06,0.5166872682323856
7.0,40.0,20,1.3,0.418,0.809,1.227,107.49465184921638,3.3501467502248414e-06,0.5166872682323856
7.0,40.0,20,1.4,0.418,0.809,1.227,109.68224258275194,3.268427674344087e-06,0.5166872682323856
7.0,40.0,20,1.5,0.418,0.809,1.227,111.74486049387446,3.1949465286317264e-06,0.5166872682323856
7.0,40.0,30,1.1,0.418,0.809,1.227,102.66664677456191,4.033761520110728e-06,0.5166872682323856
7.0,40.0,30,1.2,0.418,0.809,1.227,105.16374456813821,3.899751472453373e-06,0.5166872682323856
7.0,40.0,30,1.3,0.418,0.809,1.227,107.49465184921638,3.7824535830554888e-06,0.5166872682323856
7.0,40.0,30,1.4,0.418,0.809,1.227,109.68224258275194,3.6786103660460366e-06,0.5166872682323856
7.0,40.0,30,1.5,0.418,0.809,1.227,111.74486049387446,3.585790247653198e-06,0.5166872682323856
7.0,40.0,40,1.1,0.418,0.809,1.227,102.66664677456191,4.677447073387873e-06,0.5166872682323856
7.0,40.0,40,1.2,0.418,0.809,1.227,105.16374456813821,4.49820564329612e-06,0.5166872682323856
7.0,40.0,40,1.3,0.418,0.809,1.227,107.49465184921638,4.3428614790033814e-06,0.5166872682323856
7.0,40.0,40,1.4,0.418,0.809,1.227,109.68224258275194,4.206522532718551e-06,0.5166872682323856
7.0,40.0,40,1.5,0.418,0.809,1.227,111.74486049387446,4.085587755512225e-06,0.5166872682323856
7.08421052631579,0.0,20,1.1,0.7913911961722488,0.758088038277512,1.5494792344497608,102.66664677456191,4.4777125960425955e-06,1.0439304621801004
7.08421052631579,0.0,20,1.2,0.7913911961722488,0.758088038277512,1.5494792344497608,105.16374456813821,4.3464209730574095e-06,1.0439304621801004
7.08421052631579,0.0,20,1.3,0.7913911961722488,0.758088038277512,1.5494792344497608,107.49465184921638,4.2306298466444505e-06,1.0439304621801004
7.08421052631579,0.0,20,1.4,0.7913911961722488,0.758088038277512,1.5494792344497608,109.68224258275194,4.127433423551009e-06,1.0439304621801004
7.08421052631579,0.0,20,1.5,0.7913911961722488,0.758088038277512,1.5494792344497608,111.74486049387446,4.034640017353062e-06,1.0439304621801004
7.08421052631579,0.0,30,1.1,0.7913911961722488,0.758088038277512,1.5494792344497608,102.66664677456191,5.0939117458305406e-06,1.0439304621801004
7.08421052631579,0.0,30,1.2,0.7913911961722488,0.758088038277512,1.5494792344497608,105.16374456813821,4.924681276349942e-06,1.0439304621801004
7.08421052631579,0.0,30,1.3,0.7913911961722488,0.758088038277512,1.5494792344497608,107.49465184921638,4.776555242228666e-06,1.0439304621801004
7.08421052631579,0.0,30,1.4,0.7913911961722488,0.758088038277512,1.5494792344497608,109.68224258275194,4.645420027563135e-06,1.0439304621801004
7.08421052631579,0.0,30,1.5,0.7913911961722488,0.758088038277512,1.5494792344497608,111.74486049387446,4.528204994157371e-06,1.0439304621801004
7.08421052631579,0.0,40,1.1,0.7913911961722488,0.758088038277512,1.5494792344497608,102.66664677456191,5.90677026116733e-06,1.0439304621801004
7.08421052631579,0.0,40,1.2,0.7913911961722488,0.758088038277512,1.5494792344497608,105.16374456813821,5.68042073070258e-06,1.0439304621801004
7.08421052631579,0.0,40,1.3,0.7913911961722488,0.758088038277512,1.5494792344497608,107.49465184921638,5.484249127797485e-06,1.0439304621801004
7.08421052631579,0.0,40,1.4,0.7913911961722488,0.758088038277512,1.5494792344497608,109.68224258275194,5.312077680270912e-06,1.0439304621801004
7.08421052631579,0.0,40,1.5,0.7913911961722488,0.758088038277512,1.5494792344497608,111.74486049387446,5.159358914171473e-06,1.0439304621801004
7.08421052631579,2.857142857142857,20,1.1,0.7650090225563911,0.7632199589883801,1.5282289815447712,102.66664677456191,4.416303237991048e-06,1.0023440995573312
7.08421052631579,2.857142857142857,20,1.2,0.7650090225563911,0.7632199589883801,1.5282289815447712,105.16374456813821,4.286812207185939e-06,1.0023440995573312
7.08421052631579,2.857142857142857,20,1.3,0.7650090225563911,0.7632199589883801,1.5282289815447712,107.49465184921638,4.172609092193671e-06,1.0023440995573312
7.08421052631579,2.857142857142857,20,1.4,0.7650090225563911,0.7632199589883801,1.5282289815447712,109.68224258275194,4.070827951112966e-06,1.0023440995573312
7.08421052631579,2.857142857142857,20,1.5,0.7650090225563911,0.7632199589883801,1.5282289815447712,111.74486049387446,3.979307155290028e-06,1.0023440995573312
7.08421052631579,2.857142857142857,30,1.1,0.7650090225563911,0.7632199589883801,1.5282289815447712,102.66664677456191,5.024051556375961e-06,1.0023440995573312
7.08421052631579,2.857142857142857,30,1.2,0.7650090225563911,0.7632199589883801,1.5282289815447712,105.16374456813821,4.857141989425541e-06,1.0023440995573312
7.08421052631579,2.857142857142857,30,1.3,0.7650090225563911,0.7632199589883801,1.5282289815447712,107.49465184921638,4.711047422146096e-06,1.0023440995573312
7.08421052631579,2.857142857142857,30,1.4,0.7650090225563911,0.7632199589883801,1.5282289815447712,109.68224258275194,4.5817106546068225e-06,1.0023440995573312
7.08421052631579,2.857142857142857,30,1.5,0.7650090225563911,0.7632199589883801,1.5282289815447712,111.74486049387446,4.466103160720635e-06,1.0023440995573312
7.08421052631579,2.857142857142857,40,1.1,0.7650090225563911,0.7632199589883801,1.5282289815447712,102.66664677456191,5.825762165601564e-06,1.0023440995573312
7.08421052631579,2.857142857142857,40,1.2,0.7650090225563911,0.7632199589883801,1.5282289815447712,105.16374456813821,5.602516894077728e-06,1.0023440995573312
7.08421052631579,2.857142857142857,40,1.3,0.7650090225563911,0.7632199589883801,1.5282289815447712,107.49465184921638,5.409035676485212e-06,1.0023440995573312
7.08421052631579,2.857142857142857,40,1.4,0.7650090225563911,0.7632199589883801,1.5282289815447712,109.68224258275194,5.239225465380279e-06,1.0023440995573312
7.08421052631579,2.857142857142857,40,1.5,0.7650090225563911,0.7632199589883801,1.5282289815447712,111.74486049387446,5.088601152908096e-06,1.0023440995573312
7.08421052631579,5.714285714285714,20,1.1,0.7386268489405331,0.7683518796992481,1.506978728639781,102.66664677456191,4.3548938799395e-06,0.9613132582296147
7.08421052631579,5.714285714285714,20,1.2,0.7386268489405331,0.7683518796992481,1.506978728639781,105.16374456813821,4.227203441314467e-06,0.9613132582296147
7.08421052631579,5.714285714285714,20,1.3,0.7386268489405331,0.7683518796992481,1.506978728639781,107.49465184921638,4.114588337742889e-06,0.9613132582296147
7.08421052631579,5.714285714285714,20,1.4,0.7386268489405331,0.7683518796992481,1.506978728639781,109.68224258275194,4.014222478674922e-06,0.9613132582296147
7.08421052631579,5.714285714285714,20,1.5,0.7386268489405331,0.7683518796992481,1.506978728639781,111.74486049387446,3.923974293226993e-06,0.9613132582296147
7.08421052631579,5.714285714285714,30,1.1,0.7386268489405331,0.7683518796992481,1.506978728639781,102.66664677456191,4.9541913669213814e-06,0.9613132582296147
7.08421052631579,5.714285714285714,30,1.2,0.7386268489405331,0.7683518796992481,1.506978728639781,105.16374456813821,4.789602702501139e-06,0.9613132582296147
7.08421052631579,5.714285714285714,30,1.3,0.7386268489405331,0.7683518796992481,1.506978728639781,107.49465184921638,4.645539602063524e-06,0.9613132582296147
7.08421052631579,5.714285714285714,30,1.4,0.7386268489405331,0.7683518796992481,1.506978728639781,109.68224258275194,4.51800128165051e-06,0.9613132582296147
7.08421052631579,5.714285714285714,30,1.5,0.7386268489405331,0.7683518796992481,1.506978728639781,111.74486049387446,4.4040013272838974e-06,0.9613132582296147
7.08421052631579,5.714285714285714,40,1.1,0.7386268489405331,0.7683518796992481,1.506978728639781,102.66664677456191,5.744754070035795e-06,0.9613132582296147
7.08421052631579,5.714285714285714,40,1.2,0.7386268489405331,0.7683518796992481,1.506978728639781,105.16374456813821,5.524613057452874e-06,0.9613132582296147
7.08421052631579,5.714285714285714,40,1.3,0.7386268489405331,0.7683518796992481,1.506978728639781,107.49465184921638,5.333822225172937e-06,0.9613132582296147
7.08421052631579,5.714285714285714,40,1.4,0.7386268489405331,0.7683518796992481,1.506978728639781,109.68224258275194,5.166373250489645e-06,0.9613132582296147
7.08421052631579,5.714285714285714,40,1.5,0.7386268489405331,0.7683518796992481,1.506978728639781,111.74486049387446,5.0178433916447174e-06,0.9613132582296147
7.08421052631579,8.571428571428571,20,1.1,0.7122446753246752,0.7734838004101162,1.4857284757347915,102.66664677456191,4.293484521887953e-06,0.9208268808564951
7.08421052631579,8.571428571428571,20,1.2,0.7122446753246752,0.7734838004101162,1.4857284757347915,105.16374456813821,4.1675946754429965e-06,0.9208268808564951
7.08421052631579,8.571428571428571,20,1.3,0.7122446753246752,0.7734838004101162,1.4857284757347915,107.49465184921638,4.0565675832921096e-06,0.9208268808564951
7.08421052631579,8.571428571428571,20,1.4,0.7122446753246752,0.7734838004101162,1.4857284757347915,109.68224258275194,3.957617006236878e-06,0.9208268808564951
7.08421052631579,8.571428571428571,20,1.5,0.7122446753246752,0.7734838004101162,1.4857284757347915,111.74486049387446,3.868641431163959e-06,0.9208268808564951
7.08421052631579,8.571428571428571,30,1.1,0.7122446753246752,0.7734838004101162,1.4857284757347915,102.66664677456191,4.884331177466802e-06,0.9208268808564951
7.08421052631579,8.571428571428571,30,1.2,0.7122446753246752,0.7734838004101162,1.4857284757347915,105.16374456813821,4.722063415576739e-06,0.9208268808564951
7.08421052631579,8.571428571428571,30,1.3,0.7122446753246752,0.7734838004101162,1.4857284757347915,107.49465184921638,4.580031781980955e-06,0.9208268808564951
7.08421052631579,8.571428571428571,30,1.4,0.7122446753246752,0.7734838004101162,1.4857284757347915,109.68224258275194,4.4542919086941974e-06,0.9208268808564951
7.08421052631579,8.571428571428571,30,1.5,0.7122446753246752,0.7734838004101162,1.4857284757347915,111.74486049387446,4.3418994938471605e-06,0.9208268808564951
7.08421052631579,8.571428571428571,40,1.1,0.7122446753246752,0.7734838004101162,1.4857284757347915,102.66664677456191,5.6637459744700285e-06,0.9208268808564951
7.08421052631579,8.571428571428571,40,1.2,0.7122446753246752,0.7734838004101162,1.4857284757347915,105.16374456813821,5.446709220828021e-06,0.9208268808564951
7.08421052631579,8.571428571428571,40,1.3,0.7122446753246752,0.7734838004101162,1.4857284757347915,107.49465184921638,5.2586087738606646e-06,0.9208268808564951
7.08421052631579,8.571428571428571,40,1.4,0.7122446753246752,0.7734838004101162,1.4857284757347915,109.68224258275194,5.093521035599012e-06,0.9208268808564951
7.08421052631579,8.571428571428571,40,1.5,0.7122446753246752,0.7734838004101162,1.4857284757347915,111.74486049387446,4.94708563038134e-06,0.9208268808564951
7.08421052631579,11.428571428571429,20,1.1,0.6857381271360217,0.778619002050581,1.4643571291866027,102.66664677456191,4.2317252252767926e-06,0.880710752409141
7.08421052631579,11.428571428571429,20,1.2,0.6857381271360217,0.778619002050581,1.4643571291866027,105.16374456813821,4.107646231608245e-06,0.880710752409141
7.08421052631579,11.428571428571429,20,1.3,0.6857381271360217,0.778619002050581,1.4643571291866027,107.49465184921638,3.998216200092155e-06,0.880710752409141
7.08421052631579,11.428571428571429,20,1.4,0.6857381271360217,0.778619002050581,1.4643571291866027,109.68224258275194,3.900688969972739e-06,0.880710752409141
7.08421052631579,11.428571428571429,20,1.5,0.6857381271360217,0.778619002050581,1.4643571291866027,111.74486049387446,3.812993257189777e-06,0.880710752409141
7.08421052631579,11.428571428571429,30,1.1,0.6857381271360217,0.778619002050581,1.4643571291866027,102.66664677456191,4.814072892756913e-06,0.880710752409141
7.08421052631579,11.428571428571429,30,1.2,0.6857381271360217,0.778619002050581,1.4643571291866027,105.16374456813821,4.6541392589592885e-06,0.880710752409141
7.08421052631579,11.428571428571429,30,1.3,0.6857381271360217,0.778619002050581,1.4643571291866027,107.49465184921638,4.5141506684309e-06,0.880710752409141
7.08421052631579,11.428571428571429,30,1.4,0.6857381271360217,0.778619002050581,1.4643571291866027,109.68224258275194,4.390219490643236e-06,0.880710752409141
7.08421052631579,11.428571428571429,30,1.5,0.6857381271360217,0.778619002050581,1.4643571291866027,111.74486049387446,4.279443775809905e-06,0.880710752409141
7.08421052631579,11.428571428571429,40,1.1,0.6857381271360217,0.778619002050581,1.4643571291866027,102.66664677456191,5.582276257790172e-06,0.880710752409141
7.08421052631579,11.428571428571429,40,1.2,0.6857381271360217,0.778619002050581,1.4643571291866027,105.16374456813821,5.368361452573824e-06,0.880710752409141
7.08421052631579,11.428571428571429,40,1.3,0.6857381271360217,0.778619002050581,1.4643571291866027,107.49465184921638,5.182966721962897e-06,0.880710752409141
7.08421052631579,11.428571428571429,40,1.4,0.6857381271360217,0.778619002050581,1.4643571291866027,109.68224258275194,5.020253675526075e-06,0.880710752409141
7.08421052631579,11.428571428571429,40,1.5,0.6857381271360217,0.778619002050581,1.4643571291866027,111.74486049387446,4.875924659088684e-06,0.880710752409141
7.08421052631579,14.285714285714286,20,1.1,0.6591072043745727,0.7837574846206427,1.4428646889952152,102.66664677456191,4.16961599010602e-06,0.8409580990395216
7.08421052631579,14.285714285714286,20,1.2,0.6591072043745727,0.7837574846206427,1.4428646889952152,105.16374456813821,4.047358109810213e-06,0.8409580990395216
7.08421052631579,14.285714285714286,20,1.3,0.6591072043745727,0.7837574846206427,1.4428646889952152,107.49465184921638,3.939534188143029e-06,0.8409580990395216
7.08421052631579,14.285714285714286,20,1.4,0.6591072043745727,0.7837574846206427,1.4428646889952152,109.68224258275194,3.843438369882507e-06,0.8409580990395216
7.08421052631579,14.285714285714286,20,1.5,0.6591072043745727,0.7837574846206427,1.4428646889952152,111.74486049387446,3.757029771304448e-06,0.8409580990395216
7.08421052631579,14.285714285714286,30,1.1,0.6591072043745727,0.7837574846206427,1.4428646889952152,102.66664677456191,4.743416512791713e-06,0.8409580990395216
7.08421052631579,14.285714285714286,30,1.2,0.6591072043745727,0.7837574846206427,1.4428646889952152,105.16374456813821,4.585830232648792e-06,0.8409580990395216
7.08421052631579,14.285714285714286,30,1.3,0.6591072043745727,0.7837574846206427,1.4428646889952152,107.49465184921638,4.4478962614133615e-06,0.8409580990395216
7.08421052631579,14.285714285714286,30,1.4,0.6591072043745727,0.7837574846206427,1.4428646889952152,109.68224258275194,4.3257840274976275e-06,0.8409580990395216
7.08421052631579,14.285714285714286,30,1.5,0.6591072043745727,0.7837574846206427,1.4428646889952152,111.74486049387446,4.216634173172133e-06,0.8409580990395216
7.08421052631579,14.285714285714286,40,1.1,0.6591072043745727,0.7837574846206427,1.4428646889952152,102.66664677456191,5.500344919996228e-06,0.8409580990395216
7.08421052631579,14.285714285714286,40,1.2,0.6591072043745727,0.7837574846206427,1.4428646889952152,105.16374456813821,5.289569752690284e-06,0.8409580990395216
7.08421052631579,14.285714285714286,40,1.3,0.6591072043745727,0.7837574846206427,1.4428646889952152,107.49465184921638,5.106896069479636e-06,0.8409580990395216
7.08421052631579,14.285714285714286,40,1.4,0.6591072043745727,0.7837574846206427,1.4428646889952152,109.68224258275194,4.9465711702708375e-06,0.8409580990395216
7.08421052631579,14.285714285714286,40,1.5,0.6591072043745727,0.7837574846206427,1.4428646889952152,111.74486049387446,4.804360477766752e-06,0.8409580990395216
7.08421052631579,17.142857142857142,20,1.1,0.6324762816131236,0.7888959671907041,1.4213722488038276,102.66664677456191,4.107506754935248e-06,0.8017233043609053
7.08421052631579,17.142857142857142,20,1.2,0.6324762816131236,0.7888959671907041,1.4213722488038276,105.16374456813821,3.987069988012181e-06,0.8017233043609053
7.08421052631579,17.142857142857142,20,1.3,0.6324762816131236,0.7888959671907041,1.4213722488038276,107.49465184921638,3.880852176193902e-06,0.8017233043609053
